ds,Cid,item,units,y
24-02-2023,8296,cooking oil,Lt,148
24-02-2023,8304,cooking oil,Lt,202
24-02-2023,8304,cooking oil,Lt,140
24-02-2023,8304,cooking oil,Lt,192
24-02-2023,8317,cooking oil,Lt,186
24-02-2023,8326,cooking oil,Lt,197
24-02-2023,8330,cooking oil,Lt,224
24-02-2023,8332,cooking oil,Lt,239
24-02-2023,8332,cooking oil,Lt,246
24-02-2023,8333,cooking oil,Lt,171
24-02-2023,8350,cooking oil,Lt,178
24-02-2023,8362,cooking oil,Lt,175
24-02-2023,8363,cooking oil,Lt,236
24-02-2023,8364,cooking oil,Lt,147
24-02-2023,8373,cooking oil,Lt,183
24-02-2023,8394,cooking oil,Lt,163
24-02-2023,8398,cooking oil,Lt,135
24-02-2023,8403,cooking oil,Lt,201
24-02-2023,8420,cooking oil,Lt,227
24-02-2023,8420,cooking oil,Lt,200
24-02-2023,8424,cooking oil,Lt,201
24-02-2023,8534,cooking oil,Lt,178
24-02-2023,8562,cooking oil,Lt,200
24-02-2023,8563,cooking oil,Lt,121
24-02-2023,8563,cooking oil,Lt,164
24-02-2023,8563,cooking oil,Lt,164
24-02-2023,8563,cooking oil,Lt,143
24-02-2023,8567,cooking oil,Lt,201
24-02-2023,8579,cooking oil,Lt,214
24-02-2023,8591,cooking oil,Lt,226
24-02-2023,8599,cooking oil,Lt,247
24-02-2023,8600,cooking oil,Lt,182
24-02-2023,8617,cooking oil,Lt,201
24-02-2023,8619,cooking oil,Lt,191
24-02-2023,8622,cooking oil,Lt,215
24-02-2023,8622,cooking oil,Lt,134
24-02-2023,8622,cooking oil,Lt,155
24-02-2023,8659,cooking oil,Lt,222
24-02-2023,8659,cooking oil,Lt,157
24-02-2023,8659,cooking oil,Lt,155
24-02-2023,8659,cooking oil,Lt,223
24-02-2023,8667,cooking oil,Lt,209
24-02-2023,8667,cooking oil,Lt,147
24-02-2023,8678,cooking oil,Lt,149
24-02-2023,8678,cooking oil,Lt,220
24-02-2023,8679,cooking oil,Lt,143
24-02-2023,8682,cooking oil,Lt,228
24-02-2023,8699,cooking oil,Lt,250
24-02-2023,8705,cooking oil,Lt,206
24-02-2023,8717,cooking oil,Lt,230
24-02-2023,8718,cooking oil,Lt,200
24-02-2023,8728,cooking oil,Lt,244
24-02-2023,8732,cooking oil,Lt,186
24-02-2023,8742,cooking oil,Lt,185
24-02-2023,8759,cooking oil,Lt,175
24-02-2023,8766,cooking oil,Lt,242
24-02-2023,8770,cooking oil,Lt,201
24-02-2023,8776,cooking oil,Lt,227
24-02-2023,8879,cooking oil,Lt,223
24-02-2023,8899,cooking oil,Lt,207
24-02-2023,8907,cooking oil,Lt,166
24-02-2023,8907,cooking oil,Lt,189
24-02-2023,8908,cooking oil,Lt,176
24-02-2023,8908,cooking oil,Lt,156
24-02-2023,8913,cooking oil,Lt,126
24-02-2023,8934,cooking oil,Lt,179
24-02-2023,8941,cooking oil,Lt,157
24-02-2023,8951,cooking oil,Lt,131
24-02-2023,8953,cooking oil,Lt,178
24-02-2023,8966,cooking oil,Lt,225
24-02-2023,8972,cooking oil,Lt,250
24-02-2023,8977,cooking oil,Lt,155
24-02-2023,8981,cooking oil,Lt,169
24-02-2023,8987,cooking oil,Lt,131
24-02-2023,9054,cooking oil,Lt,244
24-02-2023,9061,cooking oil,Lt,203
24-02-2023,9061,cooking oil,Lt,198
24-02-2023,9062,cooking oil,Lt,166
24-02-2023,9102,cooking oil,Lt,190
24-02-2023,9107,cooking oil,Lt,191
24-02-2023,9108,cooking oil,Lt,168
24-02-2023,9113,cooking oil,Lt,123
24-02-2023,9114,cooking oil,Lt,178
24-02-2023,9119,cooking oil,Lt,143
24-02-2023,9130,cooking oil,Lt,227
24-02-2023,9140,cooking oil,Lt,162
24-02-2023,9144,cooking oil,Lt,135
24-02-2023,9144,cooking oil,Lt,189
24-02-2023,9144,cooking oil,Lt,233
24-02-2023,9153,cooking oil,Lt,240
24-02-2023,9164,cooking oil,Lt,188
24-02-2023,9164,cooking oil,Lt,189
24-02-2023,9171,cooking oil,Lt,233
24-02-2023,9179,cooking oil,Lt,216
24-02-2023,9184,cooking oil,Lt,160
24-02-2023,9267,cooking oil,Lt,174
24-02-2023,9279,cooking oil,Lt,187
24-02-2023,9279,cooking oil,Lt,159
24-02-2023,9279,cooking oil,Lt,143
24-02-2023,9281,cooking oil,Lt,207
24-02-2023,9284,cooking oil,Lt,239
24-02-2023,9285,cooking oil,Lt,150
24-02-2023,9294,cooking oil,Lt,237
24-02-2023,9307,cooking oil,Lt,199
24-02-2023,9311,cooking oil,Lt,179
24-02-2023,9315,cooking oil,Lt,143
24-02-2023,9328,cooking oil,Lt,173
24-02-2023,9328,cooking oil,Lt,224
24-02-2023,9330,cooking oil,Lt,140
24-02-2023,9333,cooking oil,Lt,170
24-02-2023,9341,cooking oil,Lt,144
24-02-2023,9454,cooking oil,Lt,132
24-02-2023,9463,cooking oil,Lt,206
24-02-2023,9463,cooking oil,Lt,151
24-02-2023,9463,cooking oil,Lt,239
24-02-2023,9483,cooking oil,Lt,169
24-02-2023,9488,cooking oil,Lt,145
24-02-2023,9488,cooking oil,Lt,220
24-02-2023,9488,cooking oil,Lt,197
24-02-2023,9488,cooking oil,Lt,173
24-02-2023,9488,cooking oil,Lt,197
24-02-2023,9490,cooking oil,Lt,202
24-02-2023,9490,cooking oil,Lt,148
24-02-2023,9497,cooking oil,Lt,242
24-02-2023,9497,cooking oil,Lt,130
24-02-2023,9502,cooking oil,Lt,212
24-02-2023,9507,cooking oil,Lt,146
24-02-2023,9518,cooking oil,Lt,215
24-02-2023,9519,cooking oil,Lt,196
24-02-2023,9547,cooking oil,Lt,193
24-02-2023,9638,cooking oil,Lt,132
24-02-2023,9668,cooking oil,Lt,150
24-02-2023,9678,cooking oil,Lt,135
24-02-2023,9678,cooking oil,Lt,179
24-02-2023,9680,cooking oil,Lt,194
24-02-2023,9692,cooking oil,Lt,129
24-02-2023,9693,cooking oil,Lt,170
24-02-2023,9693,cooking oil,Lt,201
24-02-2023,9699,cooking oil,Lt,201
24-02-2023,9717,cooking oil,Lt,193
24-02-2023,9717,cooking oil,Lt,201
24-02-2023,9796,cooking oil,Lt,146
24-02-2023,9817,cooking oil,Lt,242
24-02-2023,9827,cooking oil,Lt,199
24-02-2023,9827,cooking oil,Lt,211
24-02-2023,9873,cooking oil,Lt,126
24-02-2023,9878,cooking oil,Lt,231
24-02-2023,9931,cooking oil,Lt,134
24-02-2023,9936,cooking oil,Lt,239
24-02-2023,9974,cooking oil,Lt,160
24-02-2023,9982,cooking oil,Lt,148
24-02-2023,9983,cooking oil,Lt,211
24-02-2023,10055,cooking oil,Lt,184
24-02-2023,10066,cooking oil,Lt,190
24-02-2023,10069,cooking oil,Lt,191
24-02-2023,10082,cooking oil,Lt,199
24-02-2023,10083,cooking oil,Lt,134
24-02-2023,10086,cooking oil,Lt,164
24-02-2023,10086,cooking oil,Lt,244
24-02-2023,10115,cooking oil,Lt,233
24-02-2023,10128,cooking oil,Lt,221
24-02-2023,10198,cooking oil,Lt,246
24-02-2023,10226,cooking oil,Lt,166
24-02-2023,10274,cooking oil,Lt,125
24-02-2023,10288,cooking oil,Lt,132
24-02-2023,10293,cooking oil,Lt,173
24-02-2023,10296,cooking oil,Lt,143
24-02-2023,10300,cooking oil,Lt,246
24-02-2023,10312,cooking oil,Lt,222
24-02-2023,10335,cooking oil,Lt,197
24-02-2023,10398,cooking oil,Lt,214
24-02-2023,10433,cooking oil,Lt,218
24-02-2023,10440,cooking oil,Lt,223
24-02-2023,10460,cooking oil,Lt,147
24-02-2023,10481,cooking oil,Lt,177
24-02-2023,10507,cooking oil,Lt,250
24-02-2023,10508,cooking oil,Lt,191
24-02-2023,10511,cooking oil,Lt,124
24-02-2023,10616,cooking oil,Lt,184
24-02-2023,10616,cooking oil,Lt,228
24-02-2023,10655,cooking oil,Lt,224
24-02-2023,10655,cooking oil,Lt,241
24-02-2023,10655,cooking oil,Lt,164
24-02-2023,10655,cooking oil,Lt,148
24-02-2023,10655,cooking oil,Lt,242
24-02-2023,10655,cooking oil,Lt,203
24-02-2023,10656,cooking oil,Lt,134
24-02-2023,10656,cooking oil,Lt,207
24-02-2023,10656,cooking oil,Lt,227
24-02-2023,10656,cooking oil,Lt,121
24-02-2023,10656,cooking oil,Lt,225
25-02-2023,15,cooking oil,Lt,227
25-02-2023,33,cooking oil,Lt,225
25-02-2023,35,cooking oil,Lt,236
25-02-2023,37,cooking oil,Lt,250
25-02-2023,46,cooking oil,Lt,238
25-02-2023,46,cooking oil,Lt,130
25-02-2023,49,cooking oil,Lt,237
25-02-2023,56,cooking oil,Lt,232
25-02-2023,63,cooking oil,Lt,131
25-02-2023,64,cooking oil,Lt,138
25-02-2023,65,cooking oil,Lt,174
25-02-2023,225,cooking oil,Lt,177
25-02-2023,231,cooking oil,Lt,206
25-02-2023,231,cooking oil,Lt,217
25-02-2023,231,cooking oil,Lt,125
25-02-2023,234,cooking oil,Lt,196
25-02-2023,235,cooking oil,Lt,193
25-02-2023,242,cooking oil,Lt,216
25-02-2023,251,cooking oil,Lt,195
25-02-2023,261,cooking oil,Lt,121
25-02-2023,264,cooking oil,Lt,158
25-02-2023,269,cooking oil,Lt,230
25-02-2023,445,cooking oil,Lt,205
25-02-2023,450,cooking oil,Lt,241
25-02-2023,461,cooking oil,Lt,250
25-02-2023,465,cooking oil,Lt,154
25-02-2023,465,cooking oil,Lt,193
25-02-2023,468,cooking oil,Lt,231
25-02-2023,474,cooking oil,Lt,224
25-02-2023,474,cooking oil,Lt,220
25-02-2023,479,cooking oil,Lt,208
25-02-2023,482,cooking oil,Lt,159
25-02-2023,483,cooking oil,Lt,209
25-02-2023,570,cooking oil,Lt,224
25-02-2023,592,cooking oil,Lt,241
25-02-2023,611,cooking oil,Lt,212
25-02-2023,611,cooking oil,Lt,232
25-02-2023,620,cooking oil,Lt,223
25-02-2023,625,cooking oil,Lt,209
25-02-2023,625,cooking oil,Lt,134
25-02-2023,633,cooking oil,Lt,208
25-02-2023,652,cooking oil,Lt,236
25-02-2023,656,cooking oil,Lt,180
25-02-2023,661,cooking oil,Lt,224
25-02-2023,668,cooking oil,Lt,199
25-02-2023,674,cooking oil,Lt,210
25-02-2023,741,cooking oil,Lt,184
25-02-2023,761,cooking oil,Lt,238
25-02-2023,807,cooking oil,Lt,134
25-02-2023,817,cooking oil,Lt,215
25-02-2023,825,cooking oil,Lt,125
25-02-2023,836,cooking oil,Lt,237
25-02-2023,836,cooking oil,Lt,231
25-02-2023,844,cooking oil,Lt,181
25-02-2023,844,cooking oil,Lt,156
25-02-2023,853,cooking oil,Lt,164
25-02-2023,952,cooking oil,Lt,151
25-02-2023,971,cooking oil,Lt,193
25-02-2023,971,cooking oil,Lt,184
25-02-2023,971,cooking oil,Lt,185
25-02-2023,988,cooking oil,Lt,137
25-02-2023,988,cooking oil,Lt,143
25-02-2023,993,cooking oil,Lt,238
25-02-2023,1010,cooking oil,Lt,213
25-02-2023,1014,cooking oil,Lt,207
25-02-2023,1014,cooking oil,Lt,216
25-02-2023,1019,cooking oil,Lt,150
25-02-2023,1156,cooking oil,Lt,202
25-02-2023,1173,cooking oil,Lt,143
25-02-2023,1185,cooking oil,Lt,217
25-02-2023,1185,cooking oil,Lt,201
25-02-2023,1187,cooking oil,Lt,236
25-02-2023,1207,cooking oil,Lt,208
25-02-2023,1209,cooking oil,Lt,198
25-02-2023,1211,cooking oil,Lt,241
25-02-2023,1217,cooking oil,Lt,224
25-02-2023,1234,cooking oil,Lt,158
25-02-2023,1242,cooking oil,Lt,177
25-02-2023,1243,cooking oil,Lt,201
25-02-2023,1245,cooking oil,Lt,230
25-02-2023,1246,cooking oil,Lt,134
25-02-2023,1357,cooking oil,Lt,137
25-02-2023,1370,cooking oil,Lt,203
25-02-2023,1379,cooking oil,Lt,126
25-02-2023,1379,cooking oil,Lt,194
25-02-2023,1380,cooking oil,Lt,211
25-02-2023,1380,cooking oil,Lt,128
25-02-2023,1386,cooking oil,Lt,208
25-02-2023,1395,cooking oil,Lt,248
25-02-2023,1403,cooking oil,Lt,135
25-02-2023,1408,cooking oil,Lt,245
25-02-2023,1409,cooking oil,Lt,151
25-02-2023,1611,cooking oil,Lt,121
25-02-2023,1636,cooking oil,Lt,133
25-02-2023,1651,cooking oil,Lt,153
25-02-2023,1651,cooking oil,Lt,151
25-02-2023,1651,cooking oil,Lt,214
25-02-2023,1652,cooking oil,Lt,225
25-02-2023,1653,cooking oil,Lt,206
25-02-2023,1653,cooking oil,Lt,133
25-02-2023,1660,cooking oil,Lt,217
25-02-2023,1665,cooking oil,Lt,238
25-02-2023,1673,cooking oil,Lt,202
25-02-2023,1677,cooking oil,Lt,127
25-02-2023,1699,cooking oil,Lt,230
25-02-2023,1699,cooking oil,Lt,153
25-02-2023,1796,cooking oil,Lt,182
25-02-2023,1802,cooking oil,Lt,139
25-02-2023,1825,cooking oil,Lt,178
25-02-2023,1829,cooking oil,Lt,157
25-02-2023,1830,cooking oil,Lt,193
25-02-2023,1837,cooking oil,Lt,120
25-02-2023,1843,cooking oil,Lt,245
25-02-2023,1845,cooking oil,Lt,243
25-02-2023,1846,cooking oil,Lt,127
25-02-2023,1849,cooking oil,Lt,230
25-02-2023,1851,cooking oil,Lt,182
25-02-2023,1856,cooking oil,Lt,245
25-02-2023,1857,cooking oil,Lt,153
25-02-2023,2017,cooking oil,Lt,121
25-02-2023,2029,cooking oil,Lt,131
25-02-2023,2046,cooking oil,Lt,243
25-02-2023,2046,cooking oil,Lt,143
25-02-2023,2048,cooking oil,Lt,133
25-02-2023,2064,cooking oil,Lt,125
25-02-2023,2066,cooking oil,Lt,120
25-02-2023,2066,cooking oil,Lt,204
25-02-2023,2077,cooking oil,Lt,197
25-02-2023,2089,cooking oil,Lt,193
25-02-2023,2103,cooking oil,Lt,165
25-02-2023,2114,cooking oil,Lt,229
25-02-2023,2122,cooking oil,Lt,204
25-02-2023,2123,cooking oil,Lt,208
25-02-2023,2257,cooking oil,Lt,177
25-02-2023,2279,cooking oil,Lt,162
25-02-2023,2289,cooking oil,Lt,175
25-02-2023,2291,cooking oil,Lt,197
25-02-2023,2306,cooking oil,Lt,192
25-02-2023,2313,cooking oil,Lt,241
25-02-2023,2337,cooking oil,Lt,176
25-02-2023,2457,cooking oil,Lt,201
25-02-2023,2489,cooking oil,Lt,151
25-02-2023,2489,cooking oil,Lt,160
25-02-2023,2490,cooking oil,Lt,224
25-02-2023,2493,cooking oil,Lt,246
25-02-2023,2505,cooking oil,Lt,171
25-02-2023,2506,cooking oil,Lt,130
25-02-2023,2506,cooking oil,Lt,238
25-02-2023,2520,cooking oil,Lt,209
25-02-2023,2520,cooking oil,Lt,204
25-02-2023,2520,cooking oil,Lt,174
25-02-2023,2520,cooking oil,Lt,148
25-02-2023,2526,cooking oil,Lt,120
25-02-2023,2526,cooking oil,Lt,218
25-02-2023,2527,cooking oil,Lt,136
25-02-2023,2527,cooking oil,Lt,203
25-02-2023,2531,cooking oil,Lt,222
25-02-2023,2583,cooking oil,Lt,197
25-02-2023,2585,cooking oil,Lt,143
25-02-2023,2601,cooking oil,Lt,247
25-02-2023,2609,cooking oil,Lt,211
25-02-2023,2627,cooking oil,Lt,224
25-02-2023,2627,cooking oil,Lt,145
25-02-2023,2627,cooking oil,Lt,243
25-02-2023,2637,cooking oil,Lt,143
25-02-2023,2638,cooking oil,Lt,170
25-02-2023,2639,cooking oil,Lt,200
25-02-2023,2639,cooking oil,Lt,238
25-02-2023,2642,cooking oil,Lt,244
25-02-2023,2642,cooking oil,Lt,126
25-02-2023,2649,cooking oil,Lt,207
25-02-2023,2649,cooking oil,Lt,153
25-02-2023,2654,cooking oil,Lt,162
25-02-2023,2765,cooking oil,Lt,210
25-02-2023,2881,cooking oil,Lt,244
25-02-2023,2890,cooking oil,Lt,188
25-02-2023,2916,cooking oil,Lt,208
25-02-2023,2929,cooking oil,Lt,121
25-02-2023,2929,cooking oil,Lt,218
25-02-2023,2930,cooking oil,Lt,236
25-02-2023,2933,cooking oil,Lt,165
25-02-2023,2934,cooking oil,Lt,202
25-02-2023,2955,cooking oil,Lt,125
25-02-2023,3041,cooking oil,Lt,186
25-02-2023,3050,cooking oil,Lt,183
25-02-2023,3075,cooking oil,Lt,210
25-02-2023,3082,cooking oil,Lt,225
25-02-2023,3082,cooking oil,Lt,201
25-02-2023,3101,cooking oil,Lt,135
25-02-2023,3107,cooking oil,Lt,235
25-02-2023,3109,cooking oil,Lt,209
25-02-2023,3116,cooking oil,Lt,160
25-02-2023,3122,cooking oil,Lt,225
25-02-2023,3125,cooking oil,Lt,234
25-02-2023,3125,cooking oil,Lt,220
25-02-2023,3132,cooking oil,Lt,222
25-02-2023,3313,cooking oil,Lt,224
25-02-2023,3330,cooking oil,Lt,190
25-02-2023,3347,cooking oil,Lt,139
25-02-2023,3347,cooking oil,Lt,237
25-02-2023,3347,cooking oil,Lt,133
25-02-2023,3354,cooking oil,Lt,196
25-02-2023,3357,cooking oil,Lt,198
25-02-2023,3357,cooking oil,Lt,193
25-02-2023,3358,cooking oil,Lt,161
25-02-2023,3369,cooking oil,Lt,178
25-02-2023,3382,cooking oil,Lt,242
25-02-2023,3388,cooking oil,Lt,206
25-02-2023,3400,cooking oil,Lt,158
25-02-2023,3400,cooking oil,Lt,227
25-02-2023,3477,cooking oil,Lt,194
25-02-2023,3484,cooking oil,Lt,146
25-02-2023,3506,cooking oil,Lt,233
25-02-2023,3510,cooking oil,Lt,188
25-02-2023,3511,cooking oil,Lt,140
25-02-2023,3526,cooking oil,Lt,190
25-02-2023,3533,cooking oil,Lt,221
25-02-2023,3534,cooking oil,Lt,206
25-02-2023,3539,cooking oil,Lt,142
25-02-2023,3548,cooking oil,Lt,168
25-02-2023,3552,cooking oil,Lt,147
25-02-2023,3553,cooking oil,Lt,241
25-02-2023,3555,cooking oil,Lt,133
25-02-2023,3714,cooking oil,Lt,142
25-02-2023,3729,cooking oil,Lt,147
25-02-2023,3741,cooking oil,Lt,205
25-02-2023,3742,cooking oil,Lt,208
25-02-2023,3744,cooking oil,Lt,158
25-02-2023,3760,cooking oil,Lt,234
25-02-2023,3760,cooking oil,Lt,174
25-02-2023,3760,cooking oil,Lt,176
25-02-2023,3761,cooking oil,Lt,174
25-02-2023,3767,cooking oil,Lt,140
25-02-2023,3768,cooking oil,Lt,197
25-02-2023,3771,cooking oil,Lt,178
25-02-2023,3775,cooking oil,Lt,120
25-02-2023,3776,cooking oil,Lt,187
25-02-2023,3840,cooking oil,Lt,130
25-02-2023,3862,cooking oil,Lt,120
25-02-2023,3896,cooking oil,Lt,184
25-02-2023,3900,cooking oil,Lt,158
25-02-2023,3900,cooking oil,Lt,158
25-02-2023,3910,cooking oil,Lt,134
25-02-2023,3910,cooking oil,Lt,141
25-02-2023,3918,cooking oil,Lt,245
25-02-2023,3928,cooking oil,Lt,231
25-02-2023,3937,cooking oil,Lt,198
25-02-2023,3940,cooking oil,Lt,239
25-02-2023,3948,cooking oil,Lt,204
25-02-2023,3948,cooking oil,Lt,192
25-02-2023,4098,cooking oil,Lt,191
25-02-2023,4122,cooking oil,Lt,127
25-02-2023,4143,cooking oil,Lt,139
25-02-2023,4143,cooking oil,Lt,241
25-02-2023,4143,cooking oil,Lt,159
25-02-2023,4154,cooking oil,Lt,193
25-02-2023,4154,cooking oil,Lt,154
25-02-2023,4154,cooking oil,Lt,177
25-02-2023,4156,cooking oil,Lt,155
25-02-2023,4160,cooking oil,Lt,181
25-02-2023,4160,cooking oil,Lt,191
25-02-2023,4160,cooking oil,Lt,239
25-02-2023,4160,cooking oil,Lt,196
25-02-2023,4160,cooking oil,Lt,223
25-02-2023,4269,cooking oil,Lt,132
25-02-2023,4276,cooking oil,Lt,228
25-02-2023,4294,cooking oil,Lt,199
25-02-2023,4294,cooking oil,Lt,248
25-02-2023,4294,cooking oil,Lt,213
25-02-2023,4294,cooking oil,Lt,121
25-02-2023,4294,cooking oil,Lt,218
25-02-2023,4294,cooking oil,Lt,128
25-02-2023,4305,cooking oil,Lt,229
25-02-2023,4314,cooking oil,Lt,191
25-02-2023,4316,cooking oil,Lt,198
25-02-2023,4317,cooking oil,Lt,149
25-02-2023,4320,cooking oil,Lt,241
25-02-2023,4320,cooking oil,Lt,228
25-02-2023,4323,cooking oil,Lt,157
25-02-2023,4323,cooking oil,Lt,192
25-02-2023,4384,cooking oil,Lt,209
25-02-2023,4387,cooking oil,Lt,237
25-02-2023,4426,cooking oil,Lt,179
25-02-2023,4426,cooking oil,Lt,185
25-02-2023,4427,cooking oil,Lt,150
25-02-2023,4434,cooking oil,Lt,185
25-02-2023,4447,cooking oil,Lt,124
25-02-2023,4447,cooking oil,Lt,222
25-02-2023,4450,cooking oil,Lt,173
25-02-2023,4453,cooking oil,Lt,137
25-02-2023,4453,cooking oil,Lt,175
25-02-2023,4454,cooking oil,Lt,156
25-02-2023,4468,cooking oil,Lt,132
25-02-2023,4480,cooking oil,Lt,194
25-02-2023,4481,cooking oil,Lt,225
25-02-2023,4485,cooking oil,Lt,171
25-02-2023,4485,cooking oil,Lt,233
25-02-2023,4493,cooking oil,Lt,191
25-02-2023,4566,cooking oil,Lt,160
25-02-2023,4566,cooking oil,Lt,232
25-02-2023,4574,cooking oil,Lt,242
25-02-2023,4575,cooking oil,Lt,218
25-02-2023,4589,cooking oil,Lt,250
25-02-2023,4590,cooking oil,Lt,143
25-02-2023,4608,cooking oil,Lt,238
25-02-2023,4611,cooking oil,Lt,223
25-02-2023,4612,cooking oil,Lt,153
25-02-2023,4612,cooking oil,Lt,167
25-02-2023,4617,cooking oil,Lt,144
25-02-2023,4627,cooking oil,Lt,238
25-02-2023,4627,cooking oil,Lt,166
25-02-2023,4627,cooking oil,Lt,217
25-02-2023,4628,cooking oil,Lt,200
25-02-2023,4628,cooking oil,Lt,211
25-02-2023,4640,cooking oil,Lt,123
25-02-2023,4643,cooking oil,Lt,173
25-02-2023,4749,cooking oil,Lt,241
25-02-2023,4779,cooking oil,Lt,150
25-02-2023,4831,cooking oil,Lt,138
25-02-2023,4831,cooking oil,Lt,241
25-02-2023,4834,cooking oil,Lt,152
25-02-2023,4841,cooking oil,Lt,214
25-02-2023,4853,cooking oil,Lt,215
25-02-2023,4855,cooking oil,Lt,142
25-02-2023,4855,cooking oil,Lt,123
25-02-2023,4863,cooking oil,Lt,199
25-02-2023,4870,cooking oil,Lt,246
25-02-2023,4875,cooking oil,Lt,243
25-02-2023,4890,cooking oil,Lt,236
25-02-2023,4896,cooking oil,Lt,244
25-02-2023,4896,cooking oil,Lt,154
25-02-2023,4904,cooking oil,Lt,128
25-02-2023,4904,cooking oil,Lt,199
25-02-2023,4916,cooking oil,Lt,220
25-02-2023,4964,cooking oil,Lt,222
25-02-2023,4964,cooking oil,Lt,230
25-02-2023,4964,cooking oil,Lt,207
25-02-2023,4972,cooking oil,Lt,143
25-02-2023,5002,cooking oil,Lt,160
25-02-2023,5028,cooking oil,Lt,152
25-02-2023,5028,cooking oil,Lt,205
25-02-2023,5035,cooking oil,Lt,168
25-02-2023,5047,cooking oil,Lt,184
25-02-2023,5229,cooking oil,Lt,188
25-02-2023,5231,cooking oil,Lt,249
25-02-2023,5235,cooking oil,Lt,220
25-02-2023,5235,cooking oil,Lt,137
25-02-2023,5243,cooking oil,Lt,194
25-02-2023,5247,cooking oil,Lt,151
25-02-2023,5247,cooking oil,Lt,179
25-02-2023,5256,cooking oil,Lt,208
25-02-2023,5256,cooking oil,Lt,226
25-02-2023,5258,cooking oil,Lt,198
25-02-2023,5271,cooking oil,Lt,246
25-02-2023,5273,cooking oil,Lt,136
25-02-2023,5276,cooking oil,Lt,163
25-02-2023,5278,cooking oil,Lt,177
25-02-2023,5282,cooking oil,Lt,229
25-02-2023,5282,cooking oil,Lt,155
25-02-2023,5282,cooking oil,Lt,245
25-02-2023,5292,cooking oil,Lt,231
25-02-2023,5349,cooking oil,Lt,172
25-02-2023,5349,cooking oil,Lt,198
25-02-2023,5365,cooking oil,Lt,135
25-02-2023,5368,cooking oil,Lt,150
25-02-2023,5372,cooking oil,Lt,173
25-02-2023,5378,cooking oil,Lt,196
25-02-2023,5378,cooking oil,Lt,132
25-02-2023,5378,cooking oil,Lt,247
25-02-2023,5388,cooking oil,Lt,220
25-02-2023,5390,cooking oil,Lt,135
25-02-2023,5391,cooking oil,Lt,123
25-02-2023,5397,cooking oil,Lt,194
25-02-2023,5400,cooking oil,Lt,142
25-02-2023,5409,cooking oil,Lt,135
25-02-2023,5412,cooking oil,Lt,172
25-02-2023,5412,cooking oil,Lt,144
25-02-2023,5416,cooking oil,Lt,128
25-02-2023,5416,cooking oil,Lt,153
25-02-2023,5422,cooking oil,Lt,122
25-02-2023,5584,cooking oil,Lt,194
25-02-2023,5588,cooking oil,Lt,127
25-02-2023,5597,cooking oil,Lt,179
25-02-2023,5600,cooking oil,Lt,235
25-02-2023,5614,cooking oil,Lt,185
25-02-2023,5615,cooking oil,Lt,250
25-02-2023,5615,cooking oil,Lt,196
25-02-2023,5620,cooking oil,Lt,170
25-02-2023,5620,cooking oil,Lt,213
25-02-2023,5620,cooking oil,Lt,161
25-02-2023,5620,cooking oil,Lt,229
25-02-2023,5620,cooking oil,Lt,187
25-02-2023,5620,cooking oil,Lt,135
25-02-2023,5620,cooking oil,Lt,125
25-02-2023,5620,cooking oil,Lt,235
25-02-2023,5621,cooking oil,Lt,132
25-02-2023,5621,cooking oil,Lt,124
25-02-2023,5625,cooking oil,Lt,141
25-02-2023,5697,cooking oil,Lt,191
25-02-2023,5697,cooking oil,Lt,160
25-02-2023,5705,cooking oil,Lt,230
25-02-2023,5708,cooking oil,Lt,237
25-02-2023,5708,cooking oil,Lt,206
25-02-2023,5720,cooking oil,Lt,240
25-02-2023,5723,cooking oil,Lt,153
25-02-2023,5723,cooking oil,Lt,242
25-02-2023,5732,cooking oil,Lt,244
25-02-2023,5732,cooking oil,Lt,143
25-02-2023,5733,cooking oil,Lt,181
25-02-2023,5739,cooking oil,Lt,151
25-02-2023,5743,cooking oil,Lt,235
25-02-2023,5749,cooking oil,Lt,123
25-02-2023,5749,cooking oil,Lt,141
25-02-2023,5750,cooking oil,Lt,170
25-02-2023,5752,cooking oil,Lt,249
25-02-2023,5752,cooking oil,Lt,193
25-02-2023,5761,cooking oil,Lt,158
25-02-2023,5884,cooking oil,Lt,185
25-02-2023,5907,cooking oil,Lt,143
25-02-2023,5915,cooking oil,Lt,163
25-02-2023,5915,cooking oil,Lt,184
25-02-2023,5915,cooking oil,Lt,238
25-02-2023,5915,cooking oil,Lt,237
25-02-2023,5915,cooking oil,Lt,239
25-02-2023,5922,cooking oil,Lt,210
