ds,CId,Item,Quantity,y
22-07-2022 00:00,316,Rice,KG,137
24-07-2022 00:00,61323,Rice,KG,117
28-07-2022 00:00,2539,Rice,KG,105
28-07-2022 00:00,91972,Rice,KG,108
30-07-2022 00:00,106210,Rice,KG,137
01-08-2022 00:00,46578,Rice,KG,81
01-08-2022 00:00,116905,Rice,KG,118
02-08-2022 00:00,5502,Rice,KG,140
03-08-2022 00:00,149144,Rice,KG,175
07-08-2022 00:00,4963,Rice,KG,176
08-08-2022 00:00,122920,Rice,KG,84
12-08-2022 00:00,33880,Rice,KG,137
12-08-2022 00:00,54503,Rice,KG,108
18-08-2022 00:00,104374,Rice,KG,73
19-08-2022 00:00,59869,Rice,KG,180
20-08-2022 00:00,55908,Rice,KG,174
21-08-2022 00:00,2997,Rice,KG,123
22-08-2022 00:00,4995,Rice,KG,78
24-08-2022 00:00,60069,Rice,KG,152
29-08-2022 00:00,45499,Rice,KG,135
01-09-2022 00:00,2683,Rice,KG,128
05-09-2022 00:00,99007,Rice,KG,170
16-09-2022 00:00,6264,Rice,KG,75
18-09-2022 00:00,82461,Rice,KG,174
21-09-2022 00:00,95744,Rice,KG,97
29-09-2022 00:00,94024,Rice,KG,99
01-10-2022 00:00,50,Rice,KG,167
05-10-2022 00:00,104875,Rice,KG,163
08-10-2022 00:00,86377,Rice,KG,142
11-10-2022 00:00,60161,Rice,KG,82
11-10-2022 00:00,92192,Rice,KG,112
12-10-2022 00:00,5669,Rice,KG,112
14-10-2022 00:00,2329,Rice,KG,154
26-10-2022 00:00,2791,Rice,KG,118
26-10-2022 00:00,86347,Rice,KG,129
29-10-2022 00:00,53974,Rice,KG,73
31-10-2022 00:00,1356,Rice,KG,86
01-11-2022 00:00,3300,Rice,KG,143
01-11-2022 00:00,3471,Rice,KG,113
03-11-2022 00:00,93805,Rice,KG,89
04-11-2022 00:00,215,Rice,KG,93
06-11-2022 00:00,103341,Rice,KG,109
08-11-2022 00:00,442,Rice,KG,111
12-11-2022 00:00,49130,Rice,KG,135
13-11-2022 00:00,67997,Rice,KG,141
15-11-2022 00:00,2959,Rice,KG,107
18-11-2022 00:00,97752,Rice,KG,147
18-11-2022 00:00,56921,Rice,KG,146
24-11-2022 00:00,148855,Rice,KG,111
25-11-2022 00:00,6935,Rice,KG,147
27-11-2022 00:00,98013,Rice,KG,156
28-11-2022 00:00,27904,Rice,KG,123
29-11-2022 00:00,7156,Rice,KG,96
30-11-2022 00:00,82534,Rice,KG,149
06-12-2022 00:00,6155,Rice,KG,167
07-12-2022 00:00,4027,Rice,KG,145
08-12-2022 00:00,152755,Rice,KG,146
08-12-2022 00:00,102125,Rice,KG,148
08-12-2022 00:00,56174,Rice,KG,165
10-12-2022 00:00,95873,Rice,KG,150
12-12-2022 00:00,73017,Rice,KG,120
13-12-2022 00:00,100556,Rice,KG,121
18-12-2022 00:00,108190,Rice,KG,152
19-12-2022 00:00,1584,Rice,KG,127
23-12-2022 00:00,1527,Rice,KG,108
23-12-2022 00:00,77455,Rice,KG,167
24-12-2022 00:00,5283,Rice,KG,150
28-12-2022 00:00,107771,Rice,KG,90
29-12-2022 00:00,4002,Rice,KG,92
29-12-2022 00:00,4226,Rice,KG,176
28-01-2022 00:00,5952,Rice,KG,88
09-02-2022 00:00,1307,Rice,KG,174
14-07-2022 00:00,509,Rice,KG,147
17-07-2022 00:00,42730,Rice,KG,90
01-08-2022 00:00,508,Rice,KG,157
09-09-2022 00:00,2279,Rice,KG,126
11-12-2022 00:00,43560,Rice,KG,92
06-02-2022 00:00,1207,Rice,KG,100
12-03-2022 00:00,1084,Rice,KG,151
22-05-2022 00:00,1732,Rice,KG,171
23-05-2022 00:00,3897,Rice,KG,75
23-06-2022 00:00,1997,Rice,KG,133
28-06-2022 00:00,1276,Rice,KG,117
05-07-2022 00:00,800,Rice,KG,74
06-11-2022 00:00,4306,Rice,KG,85
14-01-2022 00:00,1673,Rice,KG,91
10-02-2022 00:00,105,Rice,KG,70
02-08-2022 00:00,246,Rice,KG,152
21-08-2022 00:00,2194,Rice,KG,71
06-10-2022 00:00,953,Rice,KG,111
22-11-2022 00:00,1639,Rice,KG,130
17-12-2022 00:00,1088,Rice,KG,172
21-12-2022 00:00,1747,Rice,KG,104
01-03-2022 00:00,858,Rice,KG,142
01-08-2022 00:00,3983,Rice,KG,80
08-09-2022 00:00,3972,Rice,KG,82
04-02-2022 00:00,1892,Rice,KG,122
17-04-2022 00:00,1188,Rice,KG,142
21-09-2022 00:00,1203,Rice,KG,104
27-09-2022 00:00,2018,Rice,KG,91
09-10-2022 00:00,1999,Rice,KG,142
19-10-2022 00:00,3309,Rice,KG,146
12-12-2022 00:00,2194,Rice,KG,151
07-06-2022 00:00,50,Rice,KG,100
14-07-2022 00:00,143355,Rice,KG,102
19-07-2022 00:00,5989,Rice,KG,164
22-08-2022 00:00,527,Rice,KG,179
06-10-2022 00:00,110,Rice,KG,145
16-12-2022 00:00,593,Rice,KG,119
29-12-2022 00:00,166528,Rice,KG,133
02-01-2022 00:00,2739,Rice,KG,104
07-01-2022 00:00,4701,Rice,KG,118
24-01-2022 00:00,2581,Rice,KG,93
24-01-2022 00:00,593,Rice,KG,121
25-01-2022 00:00,586,Rice,KG,165
28-01-2022 00:00,5943,Rice,KG,161
28-01-2022 00:00,5464,Rice,KG,83
30-01-2022 00:00,70,Rice,KG,122
31-01-2022 00:00,5349,Rice,KG,118
12-02-2022 00:00,4022,Rice,KG,91
17-02-2022 00:00,3155,Rice,KG,112
26-02-2022 00:00,2701,Rice,KG,137
26-02-2022 00:00,296,Rice,KG,160
28-02-2022 00:00,3798,Rice,KG,81
19-03-2022 00:00,648,Rice,KG,80
29-03-2022 00:00,1088,Rice,KG,170
30-03-2022 00:00,342,Rice,KG,176
25-04-2022 00:00,2959,Rice,KG,106
10-05-2022 00:00,370,Rice,KG,132
19-05-2022 00:00,4025,Rice,KG,145
11-06-2022 00:00,1097,Rice,KG,153
12-06-2022 00:00,3408,Rice,KG,176
13-06-2022 00:00,500,Rice,KG,118
17-06-2022 00:00,6539,Rice,KG,96
19-06-2022 00:00,736,Rice,KG,173
11-07-2022 00:00,2054,Rice,KG,72
27-07-2022 00:00,2470,Rice,KG,160
01-08-2022 00:00,1682,Rice,KG,171
03-08-2022 00:00,527,Rice,KG,153
10-08-2022 00:00,2424,Rice,KG,81
19-08-2022 00:00,5952,Rice,KG,90
26-08-2022 00:00,4720,Rice,KG,136
05-09-2022 00:00,910,Rice,KG,148
14-09-2022 00:00,4306,Rice,KG,158
20-09-2022 00:00,5378,Rice,KG,104
03-10-2022 00:00,2012,Rice,KG,107
06-10-2022 00:00,364,Rice,KG,92
10-10-2022 00:00,786,Rice,KG,106
17-10-2022 00:00,186,Rice,KG,128
09-11-2022 00:00,1391,Rice,KG,161
19-11-2022 00:00,539,Rice,KG,88
21-11-2022 00:00,3513,Rice,KG,143
24-11-2022 00:00,3996,Rice,KG,152
28-11-2022 00:00,4226,Rice,KG,139
12-12-2022 00:00,5903,Rice,KG,76
13-12-2022 00:00,2011,Rice,KG,114
20-12-2022 00:00,5608,Rice,KG,126
24-12-2022 00:00,1208,Rice,KG,103
22-03-2022 00:00,3949,Rice,KG,75
11-05-2022 00:00,3751,Rice,KG,127
06-10-2022 00:00,5378,Rice,KG,113
24-03-2022 00:00,293,Rice,KG,103
20-06-2022 00:00,592,Rice,KG,73
27-08-2022 00:00,337,Rice,KG,117
20-09-2022 00:00,780,Rice,KG,109
18-11-2022 00:00,413,Rice,KG,142
05-12-2022 00:00,296,Rice,KG,146
06-02-2022 00:00,1876,Rice,KG,94
21-02-2022 00:00,1777,Rice,KG,83
21-03-2022 00:00,45,Rice,KG,109
02-06-2022 00:00,1722,Rice,KG,116
05-04-2022 00:00,1,Rice,KG,100
26-05-2022 00:00,6,Rice,KG,84
02-08-2022 00:00,736,Rice,KG,95
20-08-2022 00:00,17,Rice,KG,138
04-09-2022 00:00,141,Rice,KG,110
15-11-2022 00:00,3,Rice,KG,113
02-12-2022 00:00,5,Rice,KG,159
10-01-2022 00:00,3450,Rice,KG,132
14-01-2022 00:00,2090,Rice,KG,170
26-01-2022 00:00,364,Rice,KG,144
31-01-2022 00:00,1246,Rice,KG,159
18-04-2022 00:00,1732,Rice,KG,176
31-05-2022 00:00,414,Rice,KG,132
03-07-2022 00:00,3554,Rice,KG,78
22-10-2022 00:00,4054,Rice,KG,82
06-11-2022 00:00,2141,Rice,KG,85
15-01-2022 00:00,2787,Rice,KG,144
21-01-2022 00:00,1590,Rice,KG,155
24-01-2022 00:00,292,Rice,KG,114
29-01-2022 00:00,434,Rice,KG,89
31-01-2022 00:00,2161,Rice,KG,94
04-02-2022 00:00,2012,Rice,KG,170
09-02-2022 00:00,69,Rice,KG,90
17-02-2022 00:00,589,Rice,KG,134
19-02-2022 00:00,1287,Rice,KG,113
26-02-2022 00:00,223,Rice,KG,148
26-02-2022 00:00,204,Rice,KG,102
04-03-2022 00:00,733,Rice,KG,121
07-03-2022 00:00,2124,Rice,KG,143
13-03-2022 00:00,748,Rice,KG,164
18-03-2022 00:00,1517,Rice,KG,123
25-03-2022 00:00,1882,Rice,KG,117
30-03-2022 00:00,2571,Rice,KG,116
31-03-2022 00:00,2504,Rice,KG,162
05-04-2022 00:00,2580,Rice,KG,115
13-04-2022 00:00,32,Rice,KG,98
19-04-2022 00:00,2959,Rice,KG,155
27-04-2022 00:00,1961,Rice,KG,148
05-05-2022 00:00,1015,Rice,KG,96
28-05-2022 00:00,45,Rice,KG,179
10-06-2022 00:00,260,Rice,KG,80
28-06-2022 00:00,1356,Rice,KG,88
04-07-2022 00:00,316,Rice,KG,148
09-07-2022 00:00,2706,Rice,KG,155
13-07-2022 00:00,1059,Rice,KG,80
22-07-2022 00:00,1610,Rice,KG,151
08-08-2022 00:00,1967,Rice,KG,75
13-08-2022 00:00,63,Rice,KG,128
14-08-2022 00:00,1680,Rice,KG,142
20-08-2022 00:00,543,Rice,KG,179
04-09-2022 00:00,47,Rice,KG,174
19-09-2022 00:00,1036,Rice,KG,161
22-09-2022 00:00,778,Rice,KG,70
23-09-2022 00:00,2252,Rice,KG,161
30-09-2022 00:00,2716,Rice,KG,70
01-10-2022 00:00,1459,Rice,KG,97
08-10-2022 00:00,1909,Rice,KG,120
09-10-2022 00:00,1197,Rice,KG,90
14-10-2022 00:00,2541,Rice,KG,167
21-10-2022 00:00,377,Rice,KG,169
21-10-2022 00:00,441,Rice,KG,178
27-10-2022 00:00,2407,Rice,KG,123
28-10-2022 00:00,2712,Rice,KG,107
10-11-2022 00:00,2791,Rice,KG,151
13-11-2022 00:00,2628,Rice,KG,89
18-11-2022 00:00,88,Rice,KG,75
24-11-2022 00:00,442,Rice,KG,92
28-11-2022 00:00,2797,Rice,KG,72
30-11-2022 00:00,2006,Rice,KG,119
13-12-2022 00:00,836,Rice,KG,97
16-12-2022 00:00,2107,Rice,KG,106
17-12-2022 00:00,110,Rice,KG,78
19-12-2022 00:00,2136,Rice,KG,138
21-12-2022 00:00,2027,Rice,KG,123
28-05-2014 00:00,58998,Rice,KG,131
30-08-2014 00:00,8373,Rice,KG,138
23-01-2014 00:00,6874,Rice,KG,125
04-03-2014 00:00,3210,Rice,KG,101
21-04-2014 00:00,7147,Rice,KG,107
24-04-2014 00:00,1373,Rice,KG,93
13-05-2014 00:00,2795,Rice,KG,71
05-06-2014 00:00,7153,Rice,KG,153
13-06-2014 00:00,47610,Rice,KG,107
25-06-2014 00:00,1012,Rice,KG,98
17-07-2014 00:00,6539,Rice,KG,138
28-07-2014 00:00,8533,Rice,KG,96
29-07-2014 00:00,6333,Rice,KG,78
02-09-2014 00:00,6753,Rice,KG,161
30-09-2014 00:00,48516,Rice,KG,160
04-10-2014 00:00,2398,Rice,KG,127
05-10-2014 00:00,6373,Rice,KG,178
08-10-2014 00:00,4963,Rice,KG,116
10-10-2014 00:00,27839,Rice,KG,76
07-11-2014 00:00,63113,Rice,KG,154
18-01-2014 00:00,3265,Rice,KG,178
21-01-2014 00:00,1597,Rice,KG,112
22-01-2014 00:00,748,Rice,KG,139
24-01-2014 00:00,2857,Rice,KG,101
30-01-2014 00:00,3452,Rice,KG,135
04-02-2014 00:00,2116,Rice,KG,89
13-02-2014 00:00,1726,Rice,KG,164
16-02-2014 00:00,3697,Rice,KG,179
16-02-2014 00:00,3879,Rice,KG,123
26-02-2014 00:00,10,Rice,KG,108
01-03-2014 00:00,1379,Rice,KG,136
01-03-2014 00:00,2916,Rice,KG,102
18-03-2014 00:00,3751,Rice,KG,70
31-03-2014 00:00,1356,Rice,KG,166
01-04-2014 00:00,2563,Rice,KG,174
12-04-2014 00:00,1408,Rice,KG,98
15-04-2014 00:00,165,Rice,KG,158
18-04-2014 00:00,1920,Rice,KG,114
22-04-2014 00:00,316,Rice,KG,150
10-05-2014 00:00,3793,Rice,KG,76
24-05-2014 00:00,1274,Rice,KG,110
05-06-2014 00:00,780,Rice,KG,153
12-06-2014 00:00,1608,Rice,KG,82
07-07-2014 00:00,459,Rice,KG,180
12-07-2014 00:00,3146,Rice,KG,148
18-07-2014 00:00,170,Rice,KG,92
22-07-2014 00:00,112,Rice,KG,138
27-07-2014 00:00,44,Rice,KG,85
05-09-2014 00:00,1405,Rice,KG,180
06-09-2014 00:00,3948,Rice,KG,136
08-09-2014 00:00,3020,Rice,KG,115
14-09-2014 00:00,3911,Rice,KG,148
11-10-2014 00:00,2617,Rice,KG,156
12-10-2014 00:00,2078,Rice,KG,111
13-10-2014 00:00,3623,Rice,KG,127
27-10-2014 00:00,2394,Rice,KG,159
20-11-2014 00:00,1769,Rice,KG,112
26-12-2014 00:00,3753,Rice,KG,74
08-01-2014 00:00,1293,Rice,KG,85
11-01-2014 00:00,61,Rice,KG,154
04-02-2014 00:00,44,Rice,KG,179
10-02-2014 00:00,1297,Rice,KG,132
14-02-2014 00:00,1275,Rice,KG,113
22-02-2014 00:00,47,Rice,KG,131
05-03-2014 00:00,39,Rice,KG,176
06-03-2014 00:00,1288,Rice,KG,107
21-03-2014 00:00,904,Rice,KG,88
03-04-2014 00:00,1371,Rice,KG,105
05-04-2014 00:00,1246,Rice,KG,77
12-04-2014 00:00,1286,Rice,KG,171
20-04-2014 00:00,21,Rice,KG,143
25-04-2014 00:00,1097,Rice,KG,103
01-05-2014 00:00,1025,Rice,KG,78
01-05-2014 00:00,1347,Rice,KG,95
02-05-2014 00:00,1030,Rice,KG,83
03-05-2014 00:00,1199,Rice,KG,168
05-05-2014 00:00,1197,Rice,KG,131
05-05-2014 00:00,858,Rice,KG,140
19-05-2014 00:00,1186,Rice,KG,89
30-05-2014 00:00,14,Rice,KG,81
05-06-2014 00:00,86,Rice,KG,108
22-06-2014 00:00,1385,Rice,KG,156
23-06-2014 00:00,1298,Rice,KG,171
08-07-2014 00:00,1270,Rice,KG,126
15-07-2014 00:00,849,Rice,KG,132
23-07-2014 00:00,1382,Rice,KG,99
12-08-2014 00:00,1393,Rice,KG,147
19-08-2014 00:00,1258,Rice,KG,106
01-09-2014 00:00,1278,Rice,KG,163
03-09-2014 00:00,1282,Rice,KG,101
26-09-2014 00:00,842,Rice,KG,159
01-10-2014 00:00,1387,Rice,KG,93
03-10-2014 00:00,1268,Rice,KG,113
18-10-2014 00:00,1405,Rice,KG,107
22-10-2014 00:00,1377,Rice,KG,103
30-11-2014 00:00,17,Rice,KG,158
07-12-2014 00:00,36,Rice,KG,162
13-12-2014 00:00,76,Rice,KG,83
14-12-2014 00:00,891,Rice,KG,167
16-12-2014 00:00,912,Rice,KG,147
07-01-2022 00:00,454,Rice,KG,106
09-01-2022 00:00,372,Rice,KG,148
18-01-2022 00:00,253,Rice,KG,163
21-01-2022 00:00,296,Rice,KG,97
02-02-2022 00:00,527,Rice,KG,109
03-02-2022 00:00,745,Rice,KG,108
12-02-2022 00:00,135,Rice,KG,79
15-02-2022 00:00,442,Rice,KG,142
16-02-2022 00:00,537,Rice,KG,112
17-02-2022 00:00,468,Rice,KG,119
03-03-2022 00:00,170,Rice,KG,136
08-03-2022 00:00,344,Rice,KG,73
08-03-2022 00:00,733,Rice,KG,146
13-03-2022 00:00,420,Rice,KG,180
19-03-2022 00:00,186,Rice,KG,147
31-03-2022 00:00,542,Rice,KG,103
07-04-2022 00:00,364,Rice,KG,95
07-04-2022 00:00,316,Rice,KG,143
07-04-2022 00:00,256,Rice,KG,165
08-04-2022 00:00,541,Rice,KG,140
09-04-2022 00:00,445,Rice,KG,154
16-04-2022 00:00,466,Rice,KG,135
23-04-2022 00:00,673,Rice,KG,160
02-05-2022 00:00,588,Rice,KG,97
12-05-2022 00:00,671,Rice,KG,146
20-05-2022 00:00,349,Rice,KG,123
23-05-2022 00:00,303,Rice,KG,94
10-06-2022 00:00,520,Rice,KG,84
18-06-2022 00:00,595,Rice,KG,150
21-06-2022 00:00,198,Rice,KG,148
28-06-2022 00:00,415,Rice,KG,106
01-08-2022 00:00,168,Rice,KG,160
02-08-2022 00:00,421,Rice,KG,151
07-08-2022 00:00,368,Rice,KG,133
13-08-2022 00:00,634,Rice,KG,146
14-08-2022 00:00,288,Rice,KG,161
16-08-2022 00:00,255,Rice,KG,123
17-08-2022 00:00,553,Rice,KG,113
19-08-2022 00:00,220,Rice,KG,147
24-08-2022 00:00,225,Rice,KG,96
03-09-2022 00:00,236,Rice,KG,147
07-10-2022 00:00,640,Rice,KG,139
12-10-2022 00:00,611,Rice,KG,90
31-10-2022 00:00,328,Rice,KG,73
07-11-2022 00:00,235,Rice,KG,148
08-11-2022 00:00,639,Rice,KG,101
21-11-2022 00:00,353,Rice,KG,94
25-11-2022 00:00,661,Rice,KG,112
02-12-2022 00:00,160,Rice,KG,79
13-12-2022 00:00,161,Rice,KG,102
19-12-2022 00:00,832,Rice,KG,169
20-07-2014 00:00,260,Rice,KG,152
03-01-2014 00:00,8644,Rice,KG,137
06-01-2014 00:00,1391,Rice,KG,109
06-01-2014 00:00,6537,Rice,KG,81
12-01-2014 00:00,1258,Rice,KG,103
15-01-2014 00:00,150,Rice,KG,173
17-01-2014 00:00,377,Rice,KG,71
20-01-2014 00:00,1663,Rice,KG,151
28-01-2014 00:00,54272,Rice,KG,106
30-01-2014 00:00,2028,Rice,KG,94
31-01-2014 00:00,8961,Rice,KG,170
01-02-2014 00:00,34,Rice,KG,178
10-02-2014 00:00,52722,Rice,KG,92
24-02-2014 00:00,2918,Rice,KG,170
03-03-2014 00:00,953,Rice,KG,116
04-03-2014 00:00,31878,Rice,KG,80
06-03-2014 00:00,32587,Rice,KG,173
14-03-2014 00:00,4239,Rice,KG,88
28-03-2014 00:00,8798,Rice,KG,160
31-03-2014 00:00,1136,Rice,KG,77
01-04-2014 00:00,3354,Rice,KG,167
01-04-2014 00:00,3033,Rice,KG,152
02-04-2014 00:00,6679,Rice,KG,175
03-04-2014 00:00,8917,Rice,KG,104
03-04-2014 00:00,5669,Rice,KG,85
03-04-2014 00:00,8360,Rice,KG,128
05-04-2014 00:00,53121,Rice,KG,100
08-04-2014 00:00,44195,Rice,KG,110
11-04-2014 00:00,223,Rice,KG,177
17-04-2014 00:00,7458,Rice,KG,177
19-04-2014 00:00,2953,Rice,KG,173
27-04-2014 00:00,8622,Rice,KG,87
27-04-2014 00:00,7147,Rice,KG,175
06-05-2014 00:00,4993,Rice,KG,179
20-05-2014 00:00,2723,Rice,KG,129
29-05-2014 00:00,153,Rice,KG,156
02-06-2014 00:00,1196,Rice,KG,111
10-06-2014 00:00,2683,Rice,KG,93
11-06-2014 00:00,45447,Rice,KG,142
22-06-2014 00:00,1356,Rice,KG,109
25-06-2014 00:00,2,Rice,KG,135
27-06-2014 00:00,2012,Rice,KG,119
27-06-2014 00:00,1831,Rice,KG,93
08-07-2014 00:00,6377,Rice,KG,158
13-07-2014 00:00,4262,Rice,KG,160
20-07-2014 00:00,7090,Rice,KG,111
30-07-2014 00:00,1405,Rice,KG,129
10-08-2014 00:00,551,Rice,KG,163
17-08-2014 00:00,1377,Rice,KG,167
23-08-2014 00:00,3996,Rice,KG,100
28-08-2014 00:00,1876,Rice,KG,97
08-09-2014 00:00,393,Rice,KG,163
10-09-2014 00:00,3617,Rice,KG,99
01-10-2014 00:00,45950,Rice,KG,87
02-10-2014 00:00,1270,Rice,KG,174
06-10-2014 00:00,5481,Rice,KG,136
06-10-2014 00:00,1080,Rice,KG,167
08-10-2014 00:00,107,Rice,KG,126
12-10-2014 00:00,5944,Rice,KG,164
13-10-2014 00:00,39183,Rice,KG,106
14-10-2014 00:00,1917,Rice,KG,97
16-10-2014 00:00,2321,Rice,KG,96
01-11-2014 00:00,589,Rice,KG,73
02-11-2014 00:00,1597,Rice,KG,166
07-11-2014 00:00,1584,Rice,KG,135
12-11-2014 00:00,1197,Rice,KG,124
23-11-2014 00:00,35836,Rice,KG,101
04-02-2014 00:00,6537,Rice,KG,153
12-02-2014 00:00,1020,Rice,KG,121
13-02-2014 00:00,68157,Rice,KG,180
06-04-2014 00:00,7373,Rice,KG,151
24-04-2014 00:00,58559,Rice,KG,117
07-05-2014 00:00,32029,Rice,KG,168
03-06-2014 00:00,32587,Rice,KG,78
09-07-2014 00:00,4373,Rice,KG,103
08-08-2014 00:00,64614,Rice,KG,140
13-08-2014 00:00,5283,Rice,KG,159
22-08-2014 00:00,68791,Rice,KG,132
12-12-2014 00:00,6016,Rice,KG,126
02-01-2014 00:00,2405,Rice,KG,149
02-01-2014 00:00,833,Rice,KG,124
02-01-2014 00:00,2093,Rice,KG,75
05-01-2014 00:00,6373,Rice,KG,91
05-01-2014 00:00,7030,Rice,KG,86
07-01-2014 00:00,4560,Rice,KG,105
08-01-2014 00:00,3393,Rice,KG,81
08-01-2014 00:00,2841,Rice,KG,153
09-01-2014 00:00,1167,Rice,KG,85
12-01-2014 00:00,6754,Rice,KG,141
13-01-2014 00:00,2431,Rice,KG,120
14-01-2014 00:00,848,Rice,KG,101
14-01-2014 00:00,1970,Rice,KG,177
15-01-2014 00:00,1629,Rice,KG,111
16-01-2014 00:00,1997,Rice,KG,169
16-01-2014 00:00,1100,Rice,KG,118
22-03-2014 00:00,1358,Rice,KG,93
16-04-2014 00:00,71668,Rice,KG,117
16-04-2014 00:00,8813,Rice,KG,127
16-04-2014 00:00,34150,Rice,KG,156
16-04-2014 00:00,37857,Rice,KG,97
16-04-2014 00:00,41997,Rice,KG,87
16-04-2014 00:00,87306,Rice,KG,169
17-04-2014 00:00,3953,Rice,KG,141
18-04-2014 00:00,6392,Rice,KG,174
20-04-2014 00:00,367,Rice,KG,164
21-04-2014 00:00,72605,Rice,KG,120
21-04-2014 00:00,7371,Rice,KG,115
21-04-2014 00:00,79134,Rice,KG,112
21-04-2014 00:00,55820,Rice,KG,85
21-04-2014 00:00,8636,Rice,KG,122
21-04-2014 00:00,4155,Rice,KG,148
21-04-2014 00:00,7255,Rice,KG,142
22-04-2014 00:00,34,Rice,KG,174
22-04-2014 00:00,5349,Rice,KG,162
23-04-2014 00:00,788,Rice,KG,110
24-04-2014 00:00,3760,Rice,KG,155
24-04-2014 00:00,4993,Rice,KG,177
24-04-2014 00:00,3179,Rice,KG,78
25-04-2014 00:00,56367,Rice,KG,113
25-04-2014 00:00,640,Rice,KG,144
25-04-2014 00:00,33495,Rice,KG,118
25-04-2014 00:00,30822,Rice,KG,70
25-04-2014 00:00,6250,Rice,KG,149
25-04-2014 00:00,26778,Rice,KG,101
25-04-2014 00:00,54190,Rice,KG,122
25-04-2014 00:00,8368,Rice,KG,72
25-04-2014 00:00,44761,Rice,KG,160
25-04-2014 00:00,7285,Rice,KG,174
25-04-2014 00:00,8665,Rice,KG,141
25-04-2014 00:00,40414,Rice,KG,76
28-04-2014 00:00,1717,Rice,KG,129
29-04-2014 00:00,2692,Rice,KG,76
01-05-2014 00:00,4306,Rice,KG,154
02-05-2014 00:00,2041,Rice,KG,92
07-05-2014 00:00,1961,Rice,KG,175
08-05-2014 00:00,2792,Rice,KG,154
08-05-2014 00:00,1515,Rice,KG,176
09-05-2014 00:00,4113,Rice,KG,72
10-05-2014 00:00,1183,Rice,KG,163
10-05-2014 00:00,502,Rice,KG,147
10-05-2014 00:00,1911,Rice,KG,162
11-05-2014 00:00,1917,Rice,KG,85
12-05-2014 00:00,1059,Rice,KG,116
13-05-2014 00:00,6539,Rice,KG,102
13-05-2014 00:00,110,Rice,KG,85
15-05-2014 00:00,575,Rice,KG,139
15-05-2014 00:00,1032,Rice,KG,162
17-05-2014 00:00,1198,Rice,KG,89
17-05-2014 00:00,4732,Rice,KG,76
17-05-2014 00:00,1500,Rice,KG,156
17-05-2014 00:00,4526,Rice,KG,177
19-05-2014 00:00,165,Rice,KG,115
19-05-2014 00:00,5364,Rice,KG,127
20-05-2014 00:00,4603,Rice,KG,167
08-06-2014 00:00,39414,Rice,KG,153
08-06-2014 00:00,26555,Rice,KG,77
08-06-2014 00:00,8870,Rice,KG,140
08-06-2014 00:00,55872,Rice,KG,86
08-06-2014 00:00,63853,Rice,KG,99
09-06-2014 00:00,5013,Rice,KG,119
10-06-2014 00:00,5902,Rice,KG,160
10-06-2014 00:00,5505,Rice,KG,136
11-06-2014 00:00,6698,Rice,KG,96
11-06-2014 00:00,4031,Rice,KG,142
11-06-2014 00:00,6036,Rice,KG,150
12-06-2014 00:00,6338,Rice,KG,108
12-06-2014 00:00,1907,Rice,KG,73
14-06-2014 00:00,2372,Rice,KG,134
16-06-2014 00:00,2478,Rice,KG,78
16-06-2014 00:00,4002,Rice,KG,112
16-06-2014 00:00,3793,Rice,KG,87
16-06-2014 00:00,4995,Rice,KG,176
18-06-2014 00:00,45666,Rice,KG,100
18-06-2014 00:00,54736,Rice,KG,86
18-06-2014 00:00,41566,Rice,KG,149
18-06-2014 00:00,67197,Rice,KG,174
18-06-2014 00:00,51931,Rice,KG,146
18-06-2014 00:00,85397,Rice,KG,142
18-06-2014 00:00,7457,Rice,KG,156
19-06-2014 00:00,3186,Rice,KG,89
21-06-2014 00:00,2558,Rice,KG,104
21-06-2014 00:00,2059,Rice,KG,151
21-06-2014 00:00,2803,Rice,KG,162
22-06-2014 00:00,5952,Rice,KG,153
22-06-2014 00:00,4305,Rice,KG,82
22-06-2014 00:00,2722,Rice,KG,105
22-06-2014 00:00,536,Rice,KG,159
23-06-2014 00:00,1876,Rice,KG,91
24-06-2014 00:00,1097,Rice,KG,121
24-06-2014 00:00,356,Rice,KG,144
26-06-2014 00:00,592,Rice,KG,70
26-06-2014 00:00,234,Rice,KG,84
27-06-2014 00:00,288,Rice,KG,85
28-06-2014 00:00,2453,Rice,KG,75
29-06-2014 00:00,8,Rice,KG,164
29-06-2014 00:00,6687,Rice,KG,148
29-06-2014 00:00,3693,Rice,KG,109
30-06-2014 00:00,3225,Rice,KG,101
01-07-2014 00:00,2707,Rice,KG,75
02-07-2014 00:00,1974,Rice,KG,81
05-07-2014 00:00,5215,Rice,KG,159
06-07-2014 00:00,31,Rice,KG,73
28-07-2014 00:00,5266,Rice,KG,157
29-07-2014 00:00,3981,Rice,KG,104
01-08-2014 00:00,3911,Rice,KG,97
02-08-2014 00:00,4857,Rice,KG,172
02-08-2014 00:00,593,Rice,KG,127
02-08-2014 00:00,6615,Rice,KG,178
04-08-2014 00:00,2496,Rice,KG,150
04-08-2014 00:00,7158,Rice,KG,102
04-08-2014 00:00,370,Rice,KG,81
04-08-2014 00:00,2411,Rice,KG,168
05-08-2014 00:00,2882,Rice,KG,144
06-08-2014 00:00,765,Rice,KG,136
07-08-2014 00:00,3453,Rice,KG,131
10-08-2014 00:00,1391,Rice,KG,73
10-08-2014 00:00,4544,Rice,KG,128
10-08-2014 00:00,2881,Rice,KG,102
10-08-2014 00:00,6212,Rice,KG,159
